URL,status code
https://www.dailymail.co.uk/news/article-6719923/Tory-rebel-Sarah-Wollaston-warns-BLUKIP-Westminster-waits.html,200
https://www.dailymail.co.uk/news/article-6725301/amp/Pensioner-court-accused-driving-car-pram-baby-Swansea.html,200
https://www.dailymail.co.uk/news/article-6725997/Meghan-Markle-flanked-U-S-special-agents-New-York-visit.html,200
https://www.dailymail.co.uk/news/article-6725171/amp/Traumatised-fashionista-22-left-worlds-WORST-haircut-stylist-butchered-locks.html,200
https://www.dailymail.co.uk/news/article-6611049/Police-defiant-Prince-Philip-official-warning-caught-driving-without-seatbelt.html,200
https://www.dailymail.co.uk/news/article-6726827/Speedboat-killer-Jack-Shepherd-living-great-fear-receiving-threats-Georgian-jail.html,200
https://www.dailymail.co.uk/news/article-6724835/Hit-run-driver-Michael-Ricardo-Robinson-jailed-killing-Taylor-Schofield-Beswick-Manchester.html,200
https://www.dailymail.co.uk/news/article-6722603/amp/Gulf-War-hero-John-Nichol-says-farewall-Tornado-jet-retired-45-years.html,200
https://www.dailymail.co.uk/news/article-6720689/German-ISIS-bride-tells-spent-wedding-night-blood-stained-torture-chamber.html,200
https://www.dailymail.co.uk/news/article-6725727/Hundreds-civilians-evacuated-final-assault-ISIS-refuse-surrender.html,200
https://www.dailymail.co.uk/news/article-6724891/amp/Britains-overweight-dog-sheds-two-half-stone-strict-diet-lots-walkies.html,200
https://www.dailymail.co.uk/news/article-6726905/Independent-Group-rebels-meet-Lib-Dems-weekly-talks-Brexit.html,200
https://www.dailymail.co.uk/news/article-6713145/Harry-William-split-staff-effort-ease-tension-wives.html,200
https://www.dailymail.co.uk/news/article-6725687/Intern-killed-lion-escaped-pen-large-ball-preventing-gate-properly-closing.html,200
https://www.dailymail.co.uk/news/article-6722815/Jewish-Labour-Movement-quit-party-99-years-amid-new-anti-Semitism-storm.html,200
https://www.dailymail.co.uk/news/worldnews/index.html,200
https://www.dailymail.co.uk/news/article-6649107/Ben-Fogle-appears-BBC-Radio-Five-Live-does-NOT-presenter-Nihal-Arthanayakes-show.html,200
https://www.dailymail.co.uk/news/article-6669427/Winds-change-Iconic-RAF-Tornado-jets-make-final-flight-home-40-years.html,200
https://www.dailymail.co.uk/news/article-6726645/Quack-Photographer-gets-attacked-DUCK-trying-photo.html,200
https://www.dailymail.co.uk/news/article-6722911/More-150-British-children-risk-radicalisation-dealt-family-courts.html,200
https://www.dailymail.co.uk/news/article-6725257/M49-motorway-bridge-crashed-bungling-crane-driver-forgot-lower-80-metre-boom.html,200
https://www.dailymail.co.uk/news/article-6726879/Job-salaries-surged-year-best-paying-work-isnt-Sydney-Melbourne.html,200
https://www.dailymail.co.uk/news/article-6723417/Psychologist-explains-Trader-Joes-outperforming-competition-sales-square-footage.html,200
https://www.dailymail.co.uk/news/article-6726859/LF-Economics-predicts-40-cent-house-price-drop-Sydney-Melbourne-scale-unseen-1890s.html,200
https://www.dailymail.co.uk/news/article-6533089/Neglected-cocker-spaniel-puppy-left-no-fur-thanks-life-streets-finds-new-home.html,200
https://www.dailymail.co.uk/news/article-6723133/amp/A-bin-credible-100-000-Volunteer-army-Mail-readers-joining-Great-British-Spring-Clean.html,200
https://www.dailymail.co.uk/news/article-6721169/Police-searching-missing-student-Libby-Squire-hunt-four-people-seen-CCTV.html,200
https://www.dailymail.co.uk/news/article-6722053/Retiring-Tornado-strike-jets-launch-three-day-farewell-tour.html,200
https://www.dailymail.co.uk/news/article-6722869/US-police-open-grope-investigation-Sir-Philip-Green.html,200
https://www.dailymail.co.uk/news/article-6722277/Tristan-Thompson-seen-sneaking-two-women-bedroom-singles-Valentines-Day-party.html,200
https://www.dailymail.co.uk/news/article-6720217/Michael-Avenatti-apologizes-calling-assault-Empire-actor-Jussie-Smollett-hate-crime.html,200
https://www.dailymail.co.uk/news/article-6593817/Courage-coast-Stunning-photos-chart-100-years-RNLI.html,200
